
---	Treino para o 0-fold	---
Epochs       130100. Current error: 0.0017691333. Bit fail 0.
Epochs       130200. Current error: 0.0017691996. Bit fail 0.
Epochs       130300. Current error: 0.0017691719. Bit fail 0.
Epochs       130400. Current error: 0.0017691440. Bit fail 0.
Epochs       130500. Current error: 0.0017691931. Bit fail 0.
Epochs       130600. Current error: 0.0017690912. Bit fail 0.
Epochs       130700. Current error: 0.0017690873. Bit fail 0.
Epochs       130800. Current error: 0.0017692080. Bit fail 0.
Epochs       130900. Current error: 0.0017690985. Bit fail 0.
Epochs       131000. Current error: 0.0017691641. Bit fail 0.
Epochs       131100. Current error: 0.0017691520. Bit fail 0.
Epochs       131200. Current error: 0.0017692408. Bit fail 0.
Epochs       131300. Current error: 0.0017690278. Bit fail 0.
Epochs       131400. Current error: 0.0017690373. Bit fail 0.
Epochs       131500. Current error: 0.0017691329. Bit fail 0.
Epochs       131600. Current error: 0.0017690357. Bit fail 0.
Epochs       131700. Current error: 0.0017690362. Bit fail 0.
Epochs       131800. Current error: 0.0017690382. Bit fail 0.
Epochs       131900. Current error: 0.0017690805. Bit fail 0.
Epochs       132000. Current error: 0.0017692549. Bit fail 0.
Epochs       132100. Current error: 0.0017691504. Bit fail 0.
Epochs       132200. Current error: 0.0017692748. Bit fail 0.
Epochs       132300. Current error: 0.0017698366. Bit fail 0.
Epochs       132400. Current error: 0.0017698369. Bit fail 0.
Epochs       132500. Current error: 0.0017699035. Bit fail 0.
Epochs       132600. Current error: 0.0017697720. Bit fail 0.
Epochs       132700. Current error: 0.0017692496. Bit fail 0.
Epochs       132800. Current error: 0.0017692854. Bit fail 0.
Epochs       132900. Current error: 0.0017692330. Bit fail 0.
Epochs       133000. Current error: 0.0017694470. Bit fail 0.
Epochs       133100. Current error: 0.0017693074. Bit fail 0.
Epochs       133200. Current error: 0.0017692364. Bit fail 0.
Epochs       133300. Current error: 0.0017692606. Bit fail 0.
Epochs       133400. Current error: 0.0017693003. Bit fail 0.
Epochs       133500. Current error: 0.0017693184. Bit fail 0.
Epochs       133600. Current error: 0.0017693618. Bit fail 0.
Epochs       133700. Current error: 0.0017693364. Bit fail 0.
Epochs       133800. Current error: 0.0017694200. Bit fail 0.
Epochs       133900. Current error: 0.0017693328. Bit fail 0.
Epochs       134000. Current error: 0.0017691950. Bit fail 0.
Epochs       134100. Current error: 0.0017692392. Bit fail 0.
Epochs       134200. Current error: 0.0017693096. Bit fail 0.
Epochs       134300. Current error: 0.0017693168. Bit fail 0.
Epochs       134400. Current error: 0.0017692754. Bit fail 0.
Epochs       134500. Current error: 0.0017693045. Bit fail 0.
Epochs       134600. Current error: 0.0017691745. Bit fail 0.
Epochs       134700. Current error: 0.0017691664. Bit fail 0.
Epochs       134800. Current error: 0.0017691358. Bit fail 0.
Epochs       134900. Current error: 0.0017691241. Bit fail 0.
Epochs       135000. Current error: 0.0017691780. Bit fail 0.
Epochs       135100. Current error: 0.0017693178. Bit fail 0.
Epochs       135200. Current error: 0.0017692007. Bit fail 0.
Epochs       135300. Current error: 0.0017691794. Bit fail 0.
Epochs       135400. Current error: 0.0017691239. Bit fail 0.
Epochs       135500. Current error: 0.0017690961. Bit fail 0.
Epochs       135600. Current error: 0.0017691617. Bit fail 0.
Epochs       135700. Current error: 0.0017691293. Bit fail 0.
Epochs       135800. Current error: 0.0017691051. Bit fail 0.
Epochs       135900. Current error: 0.0017691755. Bit fail 0.
Epochs       136000. Current error: 0.0017690795. Bit fail 0.
Epochs       136100. Current error: 0.0017691676. Bit fail 0.
Epochs       136200. Current error: 0.0017691876. Bit fail 0.
Epochs       136300. Current error: 0.0017690840. Bit fail 0.
Epochs       136400. Current error: 0.0017691414. Bit fail 0.
Epochs       136500. Current error: 0.0017691052. Bit fail 0.
Epochs       136600. Current error: 0.0017691404. Bit fail 0.
Epochs       136700. Current error: 0.0017691606. Bit fail 0.
Epochs       136800. Current error: 0.0017690385. Bit fail 0.
Epochs       136900. Current error: 0.0017691350. Bit fail 0.
Epochs       137000. Current error: 0.0017691343. Bit fail 0.
Epochs       137100. Current error: 0.0017691761. Bit fail 0.
Epochs       137200. Current error: 0.0017690427. Bit fail 0.
Epochs       137300. Current error: 0.0017690031. Bit fail 0.
Epochs       137400. Current error: 0.0017691313. Bit fail 0.
Epochs       137500. Current error: 0.0017691390. Bit fail 0.
Epochs       137600. Current error: 0.0017690184. Bit fail 0.
Epochs       137700. Current error: 0.0017689054. Bit fail 0.
Epochs       137800. Current error: 0.0017690823. Bit fail 0.
Epochs       137900. Current error: 0.0017690536. Bit fail 0.
Epochs       138000. Current error: 0.0017689834. Bit fail 0.
Epochs       138100. Current error: 0.0017692092. Bit fail 0.
Epochs       138200. Current error: 0.0017690767. Bit fail 0.
Epochs       138300. Current error: 0.0017691470. Bit fail 0.
Epochs       138400. Current error: 0.0017690494. Bit fail 0.
Epochs       138500. Current error: 0.0017690855. Bit fail 0.
Epochs       138600. Current error: 0.0017691089. Bit fail 0.
Epochs       138700. Current error: 0.0017690773. Bit fail 0.
Epochs       138800. Current error: 0.0017691184. Bit fail 0.
Epochs       138900. Current error: 0.0017691818. Bit fail 0.
Epochs       139000. Current error: 0.0017691390. Bit fail 0.
Epochs       139100. Current error: 0.0017690589. Bit fail 0.
Epochs       139200. Current error: 0.0017690537. Bit fail 0.
Epochs       139300. Current error: 0.0017690669. Bit fail 0.
Epochs       139400. Current error: 0.0017690125. Bit fail 0.
Epochs       139500. Current error: 0.0017690737. Bit fail 0.
Epochs       139600. Current error: 0.0017690437. Bit fail 0.
Epochs       139700. Current error: 0.0017690210. Bit fail 0.
Epochs       139800. Current error: 0.0017690914. Bit fail 0.
Epochs       139900. Current error: 0.0017692066. Bit fail 0.
Epochs       140000. Current error: 0.0017691782. Bit fail 0.
Epochs       140100. Current error: 0.0017692031. Bit fail 0.
Epochs       140200. Current error: 0.0017690916. Bit fail 0.
Epochs       140300. Current error: 0.0017691522. Bit fail 0.
Epochs       140400. Current error: 0.0017691621. Bit fail 0.
Epochs       140500. Current error: 0.0017691281. Bit fail 0.
Epochs       140600. Current error: 0.0017691065. Bit fail 0.
Epochs       140700. Current error: 0.0017691987. Bit fail 0.
Epochs       140800. Current error: 0.0017690707. Bit fail 0.
Epochs       140900. Current error: 0.0017691411. Bit fail 0.
Epochs       141000. Current error: 0.0017691301. Bit fail 0.
Epochs       141100. Current error: 0.0017690274. Bit fail 0.
Epochs       141200. Current error: 0.0017691738. Bit fail 0.
Epochs       141300. Current error: 0.0017691390. Bit fail 0.
Epochs       141400. Current error: 0.0017691213. Bit fail 0.
Epochs       141500. Current error: 0.0017691964. Bit fail 0.
Epochs       141600. Current error: 0.0017691428. Bit fail 0.
Epochs       141700. Current error: 0.0017691421. Bit fail 0.
Epochs       141800. Current error: 0.0017691681. Bit fail 0.
Epochs       141900. Current error: 0.0017691419. Bit fail 0.
Epochs       142000. Current error: 0.0017692067. Bit fail 0.
Epochs       142100. Current error: 0.0017691749. Bit fail 0.
Epochs       142200. Current error: 0.0017691694. Bit fail 0.
Epochs       142300. Current error: 0.0017692412. Bit fail 0.
Epochs       142400. Current error: 0.0017691359. Bit fail 0.
Epochs       142500. Current error: 0.0017692118. Bit fail 0.
Epochs       142600. Current error: 0.0017691805. Bit fail 0.
Epochs       142700. Current error: 0.0017691756. Bit fail 0.
Epochs       142800. Current error: 0.0017691375. Bit fail 0.
Epochs       142900. Current error: 0.0017692223. Bit fail 0.
Epochs       143000. Current error: 0.0017693015. Bit fail 0.
Epochs       143100. Current error: 0.0017691924. Bit fail 0.
Epochs       143200. Current error: 0.0017692539. Bit fail 0.
Epochs       143300. Current error: 0.0017692489. Bit fail 0.
Epochs       143400. Current error: 0.0017691989. Bit fail 0.
Epochs       143500. Current error: 0.0017693377. Bit fail 0.
Epochs       143600. Current error: 0.0017693425. Bit fail 0.
Epochs       143700. Current error: 0.0017693309. Bit fail 0.
Epochs       143800. Current error: 0.0017693463. Bit fail 0.
Epochs       143900. Current error: 0.0017692527. Bit fail 0.
Epochs       144000. Current error: 0.0017692636. Bit fail 0.
Epochs       144100. Current error: 0.0017693548. Bit fail 0.
Epochs       144200. Current error: 0.0017690758. Bit fail 0.
Epochs       144300. Current error: 0.0017691065. Bit fail 0.
Epochs       144400. Current error: 0.0017691255. Bit fail 0.
Epochs       144500. Current error: 0.0017691635. Bit fail 0.
Epochs       144600. Current error: 0.0017691348. Bit fail 0.
Epochs       144700. Current error: 0.0017691232. Bit fail 0.
Epochs       144800. Current error: 0.0017691479. Bit fail 0.
Epochs       144900. Current error: 0.0017691196. Bit fail 0.
Epochs       145000. Current error: 0.0017692870. Bit fail 0.
Epochs       145100. Current error: 0.0017692598. Bit fail 0.
Epochs       145200. Current error: 0.0017692444. Bit fail 0.
Epochs       145300. Current error: 0.0017693478. Bit fail 0.
Epochs       145400. Current error: 0.0017693570. Bit fail 0.
Epochs       145500. Current error: 0.0017692356. Bit fail 0.
Epochs       145600. Current error: 0.0017693060. Bit fail 0.
Epochs       145700. Current error: 0.0017692716. Bit fail 0.
Epochs       145800. Current error: 0.0017692469. Bit fail 0.
Epochs       145900. Current error: 0.0017693172. Bit fail 0.
Epochs       146000. Current error: 0.0017692808. Bit fail 0.
Epochs       146100. Current error: 0.0017693314. Bit fail 0.
Epochs       146200. Current error: 0.0017694558. Bit fail 0.
Epochs       146300. Current error: 0.0017693526. Bit fail 0.
Epochs       146400. Current error: 0.0017695897. Bit fail 0.
Epochs       146500. Current error: 0.0017696864. Bit fail 0.
Epochs       146600. Current error: 0.0017696869. Bit fail 0.
Epochs       146700. Current error: 0.0017695212. Bit fail 0.
Epochs       146800. Current error: 0.0017695598. Bit fail 0.
Epochs       146900. Current error: 0.0017695494. Bit fail 0.
Epochs       147000. Current error: 0.0017695938. Bit fail 0.
Epochs       147100. Current error: 0.0017695682. Bit fail 0.
Epochs       147200. Current error: 0.0017696416. Bit fail 0.
Epochs       147300. Current error: 0.0017696040. Bit fail 0.
Epochs       147400. Current error: 0.0017696416. Bit fail 0.
Epochs       147500. Current error: 0.0017695689. Bit fail 0.
Epochs       147600. Current error: 0.0017695647. Bit fail 0.
Epochs       147700. Current error: 0.0017695840. Bit fail 0.
Epochs       147800. Current error: 0.0017695540. Bit fail 0.
Epochs       147900. Current error: 0.0017696279. Bit fail 0.
Epochs       148000. Current error: 0.0017695907. Bit fail 0.
Epochs       148100. Current error: 0.0017696084. Bit fail 0.
Epochs       148200. Current error: 0.0017696248. Bit fail 0.
Epochs       148300. Current error: 0.0017695933. Bit fail 0.
Epochs       148400. Current error: 0.0017695625. Bit fail 0.
Epochs       148500. Current error: 0.0017696375. Bit fail 0.
Epochs       148600. Current error: 0.0017696006. Bit fail 0.
Epochs       148700. Current error: 0.0017695659. Bit fail 0.
Epochs       148800. Current error: 0.0017695270. Bit fail 0.
Epochs       148900. Current error: 0.0017695392. Bit fail 0.
Epochs       149000. Current error: 0.0017695979. Bit fail 0.
Epochs       149100. Current error: 0.0017694593. Bit fail 0.
Epochs       149200. Current error: 0.0017695354. Bit fail 0.
Epochs       149300. Current error: 0.0017696047. Bit fail 0.
Epochs       149400. Current error: 0.0017696169. Bit fail 0.
Epochs       149500. Current error: 0.0017694365. Bit fail 0.
Epochs       149600. Current error: 0.0017694604. Bit fail 0.
Epochs       149700. Current error: 0.0017695457. Bit fail 0.
Epochs       149800. Current error: 0.0017693921. Bit fail 0.
Epochs       149900. Current error: 0.0017694741. Bit fail 0.
Epochs       150000. Current error: 0.0017693995. Bit fail 0.

---	Treino para o 1-fold	---
Max epochs   150000. Desired error: 0.0010000000.
Epochs            1. Current error: 0.0017080844. Bit fail 0.
Epochs          100. Current error: 0.0016900337. Bit fail 0.
Epochs          200. Current error: 0.0016883378. Bit fail 0.
Epochs          300. Current error: 0.0016881506. Bit fail 0.
Epochs          400. Current error: 0.0016880940. Bit fail 0.
Epochs          500. Current error: 0.0016879670. Bit fail 0.
Epochs          600. Current error: 0.0016880443. Bit fail 0.
Epochs          700. Current error: 0.0016880421. Bit fail 0.
Epochs          800. Current error: 0.0016879975. Bit fail 0.
Epochs          900. Current error: 0.0016879642. Bit fail 0.
Epochs         1000. Current error: 0.0016879324. Bit fail 0.
Epochs         1100. Current error: 0.0016879597. Bit fail 0.
Epochs         1200. Current error: 0.0016879643. Bit fail 0.
Epochs         1300. Current error: 0.0016879905. Bit fail 0.
Epochs         1400. Current error: 0.0016879683. Bit fail 0.
Epochs         1500. Current error: 0.0016878791. Bit fail 0.
Epochs         1600. Current error: 0.0016878876. Bit fail 0.
Epochs         1700. Current error: 0.0016878148. Bit fail 0.
Epochs         1800. Current error: 0.0016877902. Bit fail 0.
Epochs         1900. Current error: 0.0016878988. Bit fail 0.
Epochs         2000. Current error: 0.0016877700. Bit fail 0.
Epochs         2100. Current error: 0.0016877315. Bit fail 0.
Epochs         2200. Current error: 0.0016876752. Bit fail 0.
Epochs         2300. Current error: 0.0016876652. Bit fail 0.
Epochs         2400. Current error: 0.0016876560. Bit fail 0.
Epochs         2500. Current error: 0.0016875752. Bit fail 0.
Epochs         2600. Current error: 0.0016876459. Bit fail 0.
Epochs         2700. Current error: 0.0016875106. Bit fail 0.
Epochs         2800. Current error: 0.0016875893. Bit fail 0.
Epochs         2900. Current error: 0.0016876622. Bit fail 0.
Epochs         3000. Current error: 0.0016876503. Bit fail 0.
Epochs         3100. Current error: 0.0016875134. Bit fail 0.
Epochs         3200. Current error: 0.0016875935. Bit fail 0.
Epochs         3300. Current error: 0.0016874491. Bit fail 0.
Epochs         3400. Current error: 0.0016875589. Bit fail 0.
Epochs         3500. Current error: 0.0016874612. Bit fail 0.
Epochs         3600. Current error: 0.0016874806. Bit fail 0.
Epochs         3700. Current error: 0.0016875155. Bit fail 0.
Epochs         3800. Current error: 0.0016874720. Bit fail 0.
Epochs         3900. Current error: 0.0016873844. Bit fail 0.
Epochs         4000. Current error: 0.0016873910. Bit fail 0.
Epochs         4100. Current error: 0.0016874785. Bit fail 0.
Epochs         4200. Current error: 0.0016873511. Bit fail 0.
Epochs         4300. Current error: 0.0016874735. Bit fail 0.
Epochs         4400. Current error: 0.0016874666. Bit fail 0.
Epochs         4500. Current error: 0.0016874035. Bit fail 0.
Epochs         4600. Current error: 0.0016872855. Bit fail 0.
Epochs         4700. Current error: 0.0016874208. Bit fail 0.
Epochs         4800. Current error: 0.0016873995. Bit fail 0.
Epochs         4900. Current error: 0.0016873310. Bit fail 0.
Epochs         5000. Current error: 0.0016871318. Bit fail 0.
Epochs         5100. Current error: 0.0016872130. Bit fail 0.
Epochs         5200. Current error: 0.0016872797. Bit fail 0.
Epochs         5300. Current error: 0.0016872726. Bit fail 0.
Epochs         5400. Current error: 0.0016872290. Bit fail 0.
Epochs         5500. Current error: 0.0016872555. Bit fail 0.
Epochs         5600. Current error: 0.0016873000. Bit fail 0.
Epochs         5700. Current error: 0.0016872837. Bit fail 0.
Epochs         5800. Current error: 0.0016872481. Bit fail 0.
Epochs         5900. Current error: 0.0016871308. Bit fail 0.
Epochs         6000. Current error: 0.0016872396. Bit fail 0.
Epochs         6100. Current error: 0.0016871152. Bit fail 0.
Epochs         6200. Current error: 0.0016871842. Bit fail 0.
Epochs         6300. Current error: 0.0016872711. Bit fail 0.
Epochs         6400. Current error: 0.0016871304. Bit fail 0.
Epochs         6500. Current error: 0.0016872656. Bit fail 0.
Epochs         6600. Current error: 0.0016871545. Bit fail 0.
Epochs         6700. Current error: 0.0016870901. Bit fail 0.
Epochs         6800. Current error: 0.0016871981. Bit fail 0.
Epochs         6900. Current error: 0.0016870757. Bit fail 0.
Epochs         7000. Current error: 0.0016870969. Bit fail 0.
Epochs         7100. Current error: 0.0016870684. Bit fail 0.
Epochs         7200. Current error: 0.0016871488. Bit fail 0.
Epochs         7300. Current error: 0.0016870445. Bit fail 0.
Epochs         7400. Current error: 0.0016871257. Bit fail 0.
Epochs         7500. Current error: 0.0016870880. Bit fail 0.
Epochs         7600. Current error: 0.0016869765. Bit fail 0.
Epochs         7700. Current error: 0.0016872793. Bit fail 0.
Epochs         7800. Current error: 0.0016871369. Bit fail 0.
Epochs         7900. Current error: 0.0016870655. Bit fail 0.
Epochs         8000. Current error: 0.0016871970. Bit fail 0.
Epochs         8100. Current error: 0.0016871976. Bit fail 0.
Epochs         8200. Current error: 0.0016871686. Bit fail 0.
Epochs         8300. Current error: 0.0016870948. Bit fail 0.
Epochs         8400. Current error: 0.0016869871. Bit fail 0.
Epochs         8500. Current error: 0.0016870159. Bit fail 0.
Epochs         8600. Current error: 0.0016870936. Bit fail 0.
Epochs         8700. Current error: 0.0016869871. Bit fail 0.
Epochs         8800. Current error: 0.0016869019. Bit fail 0.
Epochs         8900. Current error: 0.0016870211. Bit fail 0.
Epochs         9000. Current error: 0.0016870002. Bit fail 0.
Epochs         9100. Current error: 0.0016869378. Bit fail 0.
Epochs         9200. Current error: 0.0016870403. Bit fail 0.
Epochs         9300. Current error: 0.0016869077. Bit fail 0.
Epochs         9400. Current error: 0.0016869814. Bit fail 0.
Epochs         9500. Current error: 0.0016869484. Bit fail 0.
Epochs         9600. Current error: 0.0016869444. Bit fail 0.
Epochs         9700. Current error: 0.0016869467. Bit fail 0.
Epochs         9800. Current error: 0.0016868659. Bit fail 0.
Epochs         9900. Current error: 0.0016869053. Bit fail 0.
Epochs        10000. Current error: 0.0016869437. Bit fail 0.
Epochs        10100. Current error: 0.0016868685. Bit fail 0.
Epochs        10200. Current error: 0.0016868722. Bit fail 0.
Epochs        10300. Current error: 0.0016868149. Bit fail 0.
Epochs        10400. Current error: 0.0016868218. Bit fail 0.
Epochs        10500. Current error: 0.0016867337. Bit fail 0.
Epochs        10600. Current error: 0.0016867477. Bit fail 0.
Epochs        10700. Current error: 0.0016868507. Bit fail 0.
Epochs        10800. Current error: 0.0016868844. Bit fail 0.
Epochs        10900. Current error: 0.0016867958. Bit fail 0.
Epochs        11000. Current error: 0.0016867443. Bit fail 0.
Epochs        11100. Current error: 0.0016868111. Bit fail 0.
Epochs        11200. Current error: 0.0016868132. Bit fail 0.
Epochs        11300. Current error: 0.0016869124. Bit fail 0.
Epochs        11400. Current error: 0.0016867281. Bit fail 0.
Epochs        11500. Current error: 0.0016868736. Bit fail 0.
Epochs        11600. Current error: 0.0016866997. Bit fail 0.
Epochs        11700. Current error: 0.0016867344. Bit fail 0.
Epochs        11800. Current error: 0.0016868693. Bit fail 0.
Epochs        11900. Current error: 0.0016867829. Bit fail 0.
Epochs        12000. Current error: 0.0016868314. Bit fail 0.
Epochs        12100. Current error: 0.0016867371. Bit fail 0.
Epochs        12200. Current error: 0.0016866938. Bit fail 0.
Epochs        12300. Current error: 0.0016867053. Bit fail 0.
Epochs        12400. Current error: 0.0016868593. Bit fail 0.
Epochs        12500. Current error: 0.0016866702. Bit fail 0.
Epochs        12600. Current error: 0.0016867203. Bit fail 0.
Epochs        12700. Current error: 0.0016866737. Bit fail 0.
Epochs        12800. Current error: 0.0016866799. Bit fail 0.
Epochs        12900. Current error: 0.0016866770. Bit fail 0.
Epochs        13000. Current error: 0.0016868314. Bit fail 0.
Epochs        13100. Current error: 0.0016866899. Bit fail 0.
Epochs        13200. Current error: 0.0016867823. Bit fail 0.
Epochs        13300. Current error: 0.0016867500. Bit fail 0.
Epochs        13400. Current error: 0.0016867124. Bit fail 0.
Epochs        13500. Current error: 0.0016867960. Bit fail 0.
Epochs        13600. Current error: 0.0016866726. Bit fail 0.
Epochs        13700. Current error: 0.0016868664. Bit fail 0.
Epochs        13800. Current error: 0.0016870494. Bit fail 0.
Epochs        13900. Current error: 0.0016869841. Bit fail 0.
Epochs        14000. Current error: 0.0016871262. Bit fail 0.
Epochs        14100. Current error: 0.0016869679. Bit fail 0.
Epochs        14200. Current error: 0.0016871070. Bit fail 0.
Epochs        14300. Current error: 0.0016869961. Bit fail 0.
Epochs        14400. Current error: 0.0016870304. Bit fail 0.
Epochs        14500. Current error: 0.0016870297. Bit fail 0.
Epochs        14600. Current error: 0.0016869190. Bit fail 0.
Epochs        14700. Current error: 0.0016870812. Bit fail 0.
Epochs        14800. Current error: 0.0016870418. Bit fail 0.
Epochs        14900. Current error: 0.0016870047. Bit fail 0.
Epochs        15000. Current error: 0.0016871424. Bit fail 0.
Epochs        15100. Current error: 0.0016869539. Bit fail 0.
Epochs        15200. Current error: 0.0016870934. Bit fail 0.
Epochs        15300. Current error: 0.0016870318. Bit fail 0.
Epochs        15400. Current error: 0.0016869570. Bit fail 0.
Epochs        15500. Current error: 0.0016869860. Bit fail 0.
Epochs        15600. Current error: 0.0016868641. Bit fail 0.
Epochs        15700. Current error: 0.0016870481. Bit fail 0.
Epochs        15800. Current error: 0.0016869674. Bit fail 0.
Epochs        15900. Current error: 0.0016869369. Bit fail 0.
Epochs        16000. Current error: 0.0016868041. Bit fail 0.
Epochs        16100. Current error: 0.0016867848. Bit fail 0.
Epochs        16200. Current error: 0.0016868949. Bit fail 0.
Epochs        16300. Current error: 0.0016869003. Bit fail 0.
Epochs        16400. Current error: 0.0016869375. Bit fail 0.
Epochs        16500. Current error: 0.0016868011. Bit fail 0.
Epochs        16600. Current error: 0.0016868762. Bit fail 0.
Epochs        16700. Current error: 0.0016869457. Bit fail 0.
Epochs        16800. Current error: 0.0016868699. Bit fail 0.
Epochs        16900. Current error: 0.0016868500. Bit fail 0.
Epochs        17000. Current error: 0.0016869934. Bit fail 0.
Epochs        17100. Current error: 0.0016869388. Bit fail 0.
Epochs        17200. Current error: 0.0016869708. Bit fail 0.
Epochs        17300. Current error: 0.0016868637. Bit fail 0.
Epochs        17400. Current error: 0.0016869140. Bit fail 0.
Epochs        17500. Current error: 0.0016869960. Bit fail 0.
Epochs        17600. Current error: 0.0016869542. Bit fail 0.
Epochs        17700. Current error: 0.0016867877. Bit fail 0.
Epochs        17800. Current error: 0.0016869499. Bit fail 0.
Epochs        17900. Current error: 0.0016868988. Bit fail 0.
Epochs        18000. Current error: 0.0016866754. Bit fail 0.
Epochs        18100. Current error: 0.0016866197. Bit fail 0.
Epochs        18200. Current error: 0.0016867316. Bit fail 0.
Epochs        18300. Current error: 0.0016866926. Bit fail 0.
Epochs        18400. Current error: 0.0016866563. Bit fail 0.
Epochs        18500. Current error: 0.0016864643. Bit fail 0.
Epochs        18600. Current error: 0.0016866333. Bit fail 0.
Epochs        18700. Current error: 0.0016867924. Bit fail 0.
Epochs        18800. Current error: 0.0016867525. Bit fail 0.
Epochs        18900. Current error: 0.0016870488. Bit fail 0.
Epochs        19000. Current error: 0.0016879292. Bit fail 0.
Epochs        19100. Current error: 0.0016878503. Bit fail 0.
Epochs        19200. Current error: 0.0016877892. Bit fail 0.
Epochs        19300. Current error: 0.0016878175. Bit fail 0.
Epochs        19400. Current error: 0.0016877810. Bit fail 0.
Epochs        19500. Current error: 0.0016877869. Bit fail 0.
Epochs        19600. Current error: 0.0016877429. Bit fail 0.
Epochs        19700. Current error: 0.0016876692. Bit fail 0.
Epochs        19800. Current error: 0.0016876758. Bit fail 0.
Epochs        19900. Current error: 0.0016876480. Bit fail 0.
Epochs        20000. Current error: 0.0016876868. Bit fail 0.
Epochs        20100. Current error: 0.0016875601. Bit fail 0.
Epochs        20200. Current error: 0.0016875883. Bit fail 0.
Epochs        20300. Current error: 0.0016876111. Bit fail 0.
Epochs        20400. Current error: 0.0016874643. Bit fail 0.
Epochs        20500. Current error: 0.0016874704. Bit fail 0.
Epochs        20600. Current error: 0.0016874936. Bit fail 0.
Epochs        20700. Current error: 0.0016873910. Bit fail 0.
Epochs        20800. Current error: 0.0016873552. Bit fail 0.
Epochs        20900. Current error: 0.0016874345. Bit fail 0.
Epochs        21000. Current error: 0.0016873529. Bit fail 0.
Epochs        21100. Current error: 0.0016874834. Bit fail 0.
Epochs        21200. Current error: 0.0016872934. Bit fail 0.
Epochs        21300. Current error: 0.0016874572. Bit fail 0.
Epochs        21400. Current error: 0.0016872820. Bit fail 0.
Epochs        21500. Current error: 0.0016872499. Bit fail 0.
Epochs        21600. Current error: 0.0016871734. Bit fail 0.
Epochs        21700. Current error: 0.0016872091. Bit fail 0.
Epochs        21800. Current error: 0.0016871785. Bit fail 0.
Epochs        21900. Current error: 0.0016872706. Bit fail 0.
Epochs        22000. Current error: 0.0016871077. Bit fail 0.
Epochs        22100. Current error: 0.0016871688. Bit fail 0.
Epochs        22200. Current error: 0.0016871549. Bit fail 0.
Epochs        22300. Current error: 0.0016871617. Bit fail 0.
Epochs        22400. Current error: 0.0016871096. Bit fail 0.
Epochs        22500. Current error: 0.0016870830. Bit fail 0.
Epochs        22600. Current error: 0.0016870631. Bit fail 0.
Epochs        22700. Current error: 0.0016869348. Bit fail 0.
Epochs        22800. Current error: 0.0016870511. Bit fail 0.
Epochs        22900. Current error: 0.0016871062. Bit fail 0.
Epochs        23000. Current error: 0.0016870630. Bit fail 0.
Epochs        23100. Current error: 0.0016870883. Bit fail 0.
Epochs        23200. Current error: 0.0016869531. Bit fail 0.
Epochs        23300. Current error: 0.0016870332. Bit fail 0.
Epochs        23400. Current error: 0.0016870176. Bit fail 0.
Epochs        23500. Current error: 0.0016870463. Bit fail 0.
Epochs        23600. Current error: 0.0016869192. Bit fail 0.
Epochs        23700. Current error: 0.0016869801. Bit fail 0.
Epochs        23800. Current error: 0.0016869548. Bit fail 0.
Epochs        23900. Current error: 0.0016869820. Bit fail 0.
Epochs        24000. Current error: 0.0016871020. Bit fail 0.
Epochs        24100. Current error: 0.0016871586. Bit fail 0.
Epochs        24200. Current error: 0.0016870298. Bit fail 0.
Epochs        24300. Current error: 0.0016869863. Bit fail 0.
Epochs        24400. Current error: 0.0016870749. Bit fail 0.
Epochs        24500. Current error: 0.0016870196. Bit fail 0.
Epochs        24600. Current error: 0.0016869641. Bit fail 0.
Epochs        24700. Current error: 0.0016869846. Bit fail 0.
Epochs        24800. Current error: 0.0016869573. Bit fail 0.
Epochs        24900. Current error: 0.0016870372. Bit fail 0.
Epochs        25000. Current error: 0.0016869956. Bit fail 0.
Epochs        25100. Current error: 0.0016871478. Bit fail 0.
Epochs        25200. Current error: 0.0016872055. Bit fail 0.
Epochs        25300. Current error: 0.0016871581. Bit fail 0.
Epochs        25400. Current error: 0.0016870413. Bit fail 0.
Epochs        25500. Current error: 0.0016871634. Bit fail 0.
Epochs        25600. Current error: 0.0016870518. Bit fail 0.
Epochs        25700. Current error: 0.0016871428. Bit fail 0.
Epochs        25800. Current error: 0.0016872998. Bit fail 0.
Epochs        25900. Current error: 0.0016871215. Bit fail 0.
Epochs        26000. Current error: 0.0016871173. Bit fail 0.
Epochs        26100. Current error: 0.0016871272. Bit fail 0.
Epochs        26200. Current error: 0.0016870234. Bit fail 0.
Epochs        26300. Current error: 0.0016870461. Bit fail 0.
Epochs        26400. Current error: 0.0016870999. Bit fail 0.
Epochs        26500. Current error: 0.0016869899. Bit fail 0.
Epochs        26600. Current error: 0.0016870813. Bit fail 0.
Epochs        26700. Current error: 0.0016869458. Bit fail 0.
Epochs        26800. Current error: 0.0016870247. Bit fail 0.
Epochs        26900. Current error: 0.0016870018. Bit fail 0.
Epochs        27000. Current error: 0.0016868984. Bit fail 0.
Epochs        27100. Current error: 0.0016869613. Bit fail 0.
Epochs        27200. Current error: 0.0016869284. Bit fail 0.
Epochs        27300. Current error: 0.0016868934. Bit fail 0.
Epochs        27400. Current error: 0.0016869743. Bit fail 0.
Epochs        27500. Current error: 0.0016869357. Bit fail 0.
Epochs        27600. Current error: 0.0016868399. Bit fail 0.
Epochs        27700. Current error: 0.0016869854. Bit fail 0.
Epochs        27800. Current error: 0.0016870886. Bit fail 0.
Epochs        27900. Current error: 0.0016870631. Bit fail 0.
Epochs        28000. Current error: 0.0016870241. Bit fail 0.
